Provincia,Comune,Grado Scolastico,Descrizione Scuola,Cod Sede,Cod Scuola,Denominazione Scuola,Indirizzo e n. civico,C.A.P.,Comunita Collinare,Comunita Montana
TO,BRUINO,1,SCUOLA D'INFANZIA,60013125,TO1A24200N,SAN MARTINO VESCOVO,VIA PIOSSASCO 15,10090,,
TO,BRUINO,1,SCUOLA D'INFANZIA,60013126,TOAA83701V,.,VIA VOLVERA 6,10090,,
TO,BRUINO,1,SCUOLA D'INFANZIA,60013127,TOAA83702X,.,VIA SAN ROCCO 2,10090,,
TO,BRUINO,2,SCUOLA PRIMARIA,60013128,TOEE837014,DANTE ALIGHIERI,VIA CORDERO 8,10090,,
TO,BRUINO,2,SCUOLA PRIMARIA,60013129,TOEE837025,ALBA SERENA,VIALE DEI CIPRESSI 30,10090,,
TO,BRUINO,2,SCUOLA PRIMARIA,60013130,TOEE837036,MARINELLA,VIA MODIGLIANI 4,10090,,
TO,BRUINO,3,SCUOLA SEC. I GRADO,60013131,TOMM837013,A. MORO,PIAZZA DONATORI DI SANGUE 1,10090,,
TO,BRUSASCO,1,SCUOLA D'INFANZIA,60013132,TO1A282004,COTTOLENGO,VIA VERRUA SAVOIA 26,10020,,
TO,BRUSASCO,2,SCUOLA PRIMARIA,60013133,TOEE86301L,DI BRUSASCO,VIA DELLE SCUOLE N. 2,10020,,
TO,BRUSASCO,3,SCUOLA SEC. I GRADO,60013134,TOMM86301G,.,VIA DELLE SCUOLE N. 2,10020,,
TO,BRUZOLO,1,SCUOLA D'INFANZIA,60013135,TOAA08301N,.,VIA MATARAZZO 1,10050,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BRUZOLO,2,SCUOLA PRIMARIA,60013136,TOEE083053,.,PIAZZA MARTIRI DELLA LIBERTA' 1,10050,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BURIASCO,1,SCUOLA D'INFANZIA,60013137,TO1A210006,.,VIA DON MENSA 2,10060,,
TO,BURIASCO,2,SCUOLA PRIMARIA,60013138,TOEE144059,DI BURIASCO,VIA IV NOVEMBRE 33,10060,,
TO,BURIASCO,3,SCUOLA SEC. I GRADO,60013139,TOMM26801D,LIDIA POET,VIA IV NOVEMBRE 31,10060,,
TO,BUROLO,1,SCUOLA D'INFANZIA,60013140,TOAA07708N,.,VIA ASILO,10010,,
TO,BUROLO,2,SCUOLA PRIMARIA,60013141,TOEE07703N,.,VIA NUOVA,10010,,
TO,BUROLO,3,SCUOLA SEC. I GRADO,60013142,TOMM272004,E. FERMI,VIA CASCINETTE 8,10010,,
TO,BUSANO,1,SCUOLA D'INFANZIA,60013143,TOAA865024,.,VIA E. FERMI 10,10080,,
TO,BUSANO,2,SCUOLA PRIMARIA,60013144,TOEE865029,.,VIA GIOVANNI SALATO 38,10080,,
TO,BUSSOLENO,1,SCUOLA D'INFANZIA,60013145,TO1A15500V,DI BUSSOLENO,PIAZZA CAVOUR 4,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,1,SCUOLA D'INFANZIA,60013146,TOAA08303Q,TETTI VERDI,VIA DELLA BOCCIOFILA 9,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,2,SCUOLA PRIMARIA,60013147,TOEE08302X,FORESTO,PIAZZA CADUTI PER LIBERTA' 9,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,2,SCUOLA PRIMARIA,60013148,TOEE08301V,.,PIAZZA CAVOUR 4,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,2,SCUOLA PRIMARIA,60013149,TOEE08311A,ALDO DEAGOSTINI,VIA MASSIMO D'AZEGLIO 16,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,2,SCUOLA PRIMARIA,60013150,TOEE08301V,SCUOLE FEMMINILI,PIAZZA DON ALDO GRISA,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,3,SCUOLA SEC. I GRADO,60013151,TOMM11800E,FERMI,VIA DON CARLO PRINETTO 2,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,4,IST. PROF. IND. E ARTIG.,60013152,TORI01701L,E. FERRARI,VIA CASCINA DEL GALLO 5,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60013153,TORC01701X,E. FERRARI,VIA CASCINA DEL GALLO 5,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60013154,TORC017519,E. FERRARI,STRADA CASCINA DEL GALLO 5,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUSSOLENO,4,LICEO SCIENTIFICO,60013155,TOPC08001Q,N. ROSA,PIAZZA CAV. DI V. VENETO 5,10053,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,BUTTIGLIERA ALTA,1,SCUOLA D'INFANZIA,60013156,TO1A15100G,CADUTI DI GUERRA,VIA REANO 2,10090,,
TO,BUTTIGLIERA ALTA,1,SCUOLA D'INFANZIA,60013157,TOAA07603L,.,VIA DEI COMUNI 3,10090,,
TO,BUTTIGLIERA ALTA,1,SCUOLA D'INFANZIA,60013158,TOAA07602G,.,CORSO LAGHI 81,10090,,
TO,BUTTIGLIERA ALTA,2,SCUOLA PRIMARIA,60013159,TOEE07602R,ANNA MARIA BRIZIO,CORSO LAGHI 79,10090,,
TO,BUTTIGLIERA ALTA,2,SCUOLA PRIMARIA,60013160,TOEE07603T,.,VIA CAPOLUOGO 33,10090,,
TO,BUTTIGLIERA ALTA,2,SCUOLA PRIMARIA,60013161,TOEE07603T,COLLODI,VIA DEI COMUNI 1,10090,,
TO,BUTTIGLIERA ALTA,3,SCUOLA SEC. I GRADO,60013162,TOMM27501L,G. JAQUERIO,VIA CAPOLUOGO 33,10090,,
TO,BUTTIGLIERA ALTA,3,SCUOLA SEC. I GRADO,60013163,TOMM27501L,G. JAQUERIO,CORSO LAGHI 79,10090,,
TO,CAFASSE,1,SCUOLA D'INFANZIA,60013164,TOAA82901X,MAGNONI & TEDESCHI,VIA ROMA 2,10070,,VALLI DI LANZO
TO,CAFASSE,1,SCUOLA D'INFANZIA,60013165,TOAA829021,G. GIACHETTI,PIAZZA SAN ROCCO 4,10070,,VALLI DI LANZO
TO,CAFASSE,2,SCUOLA PRIMARIA,60013166,TOEE829026,G. MARCONI,VIA TORINO 5,10070,,VALLI DI LANZO
TO,CAFASSE,3,SCUOLA SEC. I GRADO,60013167,TOMM829014,A. BROFFERIO,VIA DR. MILONE 8,10070,,VALLI DI LANZO
TO,CALUSO,1,SCUOLA D'INFANZIA,60013168,TOAA08402E,DOMENICA BRETTI TRONZANO,VIA M. MATTIROLO 87/A,10014,,
TO,CALUSO,1,SCUOLA D'INFANZIA,60013169,TO1A15700E,GUALA,PIAZZA VALPERGA 1,10014,,
TO,CALUSO,1,SCUOLA D'INFANZIA,60013170,TOAA08401D,F. UBERTNI,VIA DANTE 5,10014,,
TO,CALUSO,2,SCUOLA PRIMARIA,60013171,TOEE08401P,GIACOSA,VIA GNAVI 1,10014,,
TO,CALUSO,2,SCUOLA PRIMARIA,60013172,TOEE08403R,G. CENA,VIA PASUBIO,10014,,
TO,CALUSO,3,SCUOLA SEC. I GRADO,60013173,TOMM12100A,G. GOZZANO,VIA MONTELLO 2,10014,,
TO,CALUSO,3,SCUOLA SEC. I GRADO,60013174,TOMM12100A,G. GOZZANO,REGIONE SANTA MARIA,10014,,
TO,CALUSO,4,IST. PROF. AGRICOLTURA E AMBIENTE,60013175,TORA00601E,C. UBERTINI,PIAZZA MAZZINI 4,10014,,
TO,CALUSO,4,IST. TECNICO PER IL TURISMO,60013176,TOTN039012,P. MARTINETTI,VIA MONTELLO 29,10014,,
TO,CALUSO,4,LICEO SCIENTIFICO,60013177,TOPS039018,P. MARTINETTI,VIA MONTELLO 29,10014,,
TO,CAMBIANO,1,SCUOLA D'INFANZIA,60013178,TO1A24300D,CAMBIANO E GRIBAUDI,PIAZZA G. BURZIO 3,10020,,
TO,CAMBIANO,1,SCUOLA D'INFANZIA,60013179,TOAA856018,G. RODARI,VIA BUSSOLETTE 3,10021,,
TO,CAMBIANO,2,SCUOLA PRIMARIA,60013180,TOEE85601D,G. GROSSO,VIALE ROMA 5,10021,,
TO,CAMBIANO,3,SCUOLA SEC. I GRADO,60013181,TOMM85601C,LAGRANGE,VIA ROMA 12,10021,,
TO,CAMPIGLIONE-FENILE,1,SCUOLA D'INFANZIA,60013182,TOAA84201A,FILLIA,VIA EUROPA 5,10060,,
TO,CAMPIGLIONE-FENILE,2,SCUOLA PRIMARIA,60013183,TOEE84203N,FILLIA,VIA EUROPA 3,10060,,
TO,CANDIA CANAVESE,1,SCUOLA D'INFANZIA,60013184,TOAA16801C,RUFFINELLI,VIA IVREA 67,10010,,
TO,CANDIA CANAVESE,2,SCUOLA PRIMARIA,60013185,TOEE16804R,D. SIMONETTI,VIA IVREA 69,10010,,
TO,CANDIOLO,1,SCUOLA D'INFANZIA,60013186,TO1A246001,VILLA DI MONTPASCAL,VIA TORINO 11,10060,,
TO,CANDIOLO,1,SCUOLA D'INFANZIA,60013187,TOAA83402C,.,VIA VERDI 12,10060,,
TO,CANDIOLO,2,SCUOLA PRIMARIA,60013188,TOEE83403P,SANDRO PERTINI,VIA VERDI 7,10060,,
TO,CANDIOLO,3,SCUOLA SEC. I GRADO,60013189,TOMM83401G,.,VIA ROMA,10060,,
TO,CANTALUPA,1,SCUOLA D'INFANZIA,60013190,TOAA14502R,CANTALUPA,VIA MONASTERO 7,10060,,PINEROLESE PEDEMONTANO
TO,CANTALUPA,2,SCUOLA PRIMARIA,60013191,TOEE145022,CANTALUPA,VIA ROMA 12,10060,,PINEROLESE PEDEMONTANO
TO,CANTOIRA,1,SCUOLA D'INFANZIA,60013192,TOAA80902Q,.,VIA ROMA 42,10070,,VALLI DI LANZO
TO,CANTOIRA,2,SCUOLA PRIMARIA,60013193,TOEE809032,.,VIA DELLA CHIESA 28,10070,,VALLI DI LANZO
TO,CAPRIE,1,SCUOLA D'INFANZIA,60013194,TOAA82502N,COLLODI,PIAZZA EUROPA 2,10040,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CAPRIE,2,SCUOLA PRIMARIA,60013195,TOEE82502V,FRASSATI,PIAZZA MARTIRI LIBERTA' 5,10040,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CARAVINO,1,SCUOLA D'INFANZIA,60013196,TOAA07701A,.,VIA ALPINA 19,10010,,
TO,CARAVINO,2,SCUOLA PRIMARIA,60013197,TOEE07702L,.,VIA ALPINA 17,10010,,
TO,CAREMA,1,SCUOLA D'INFANZIA,60013198,TOAA849026,.,VIA SAN MATTEO 4,10010,,DORA BALTEA CANAVESANA
TO,CAREMA,2,SCUOLA PRIMARIA,60013199,TOEE84903C,.,VIA SAN MATTEO 4,10010,,DORA BALTEA CANAVESANA
TO,CARIGNANO,1,SCUOLA D'INFANZIA,60013200,TOAA086015,.,VIA FORNERI 17,10041,,
TO,CARIGNANO,1,SCUOLA D'INFANZIA,60013201,TOAA086059,.,VIA TAPPI 42,10041,,
TO,CARIGNANO,2,SCUOLA PRIMARIA,60013202,TOEE08601A,Luigi Cavaglia,VIA ROMA 34,10041,,
TO,CARIGNANO,3,SCUOLA SEC. I GRADO,60013203,TOMM294001,BENEDETTO ALFIERI,VIA ALBERTO TAPPI 44,10041,,
TO,CARIGNANO,4,IST. PROF. SERVIZI ALBERGHIERI,60013204,TORH033013,N.BOBBIO,VIA PORTA MERCATORIA 4 B,10041,,
TO,CARIGNANO,4,LICEO SCIENTIFICO,60013205,TOPC033016,N. BOBBIO,VIA VALDOCCO 23,10041,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013206,TO1A16500D,SS.MICHELE E GRATO,PIAZZA S. MARIA DI VIURSO,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013207,TO1A16300T,UMBERTO I,VIA S. GIOVANNI 14,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013208,TO1A167005,NOVARESIO,VIA DEL PORTO 145,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013209,TO1A162002,F.LLI VERGNANO,VIA TORINO 176,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013210,TO1A16000A,STELLA MATTUTINA,VIA FUMERI 51,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013211,TO1A166009,MADRE LIDIA AVALLE,VIA DEL PORTO 117,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013212,TOAA087022,RONCO,PIAZZA MAZZINI,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013213,TOAA087011,CASANOVA,PIAZZA ANTICA ABBAZIA 6,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013214,TOAA08901L,JOAN MIRO',VIA LANZO,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013215,TOAA087044,SANT' ANNA,VIA BOBBA,10022,,
TO,CARMAGNOLA,1,SCUOLA D'INFANZIA,60013216,TOAA087055,TUNINETTI,VIA POIRINO 343,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013217,TOEE087016,G. A. RAYNERI,CORSO SACCHIRONE 20,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013218,TOEE087027,CASANOVA,PIAZZA ANTICA ABBAZIA 2,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013219,TOEE087038,CAVALLERI,VIA CAVALLERI 3,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013220,TOEE08902V,DON MILANI,VIA PASCOLI 14,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013221,TOEE08901T,F. VALOBRA,VIA VOLTA 18,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013222,TOEE08903X,MARIA BORDONE,VIA S. GIOVANNI 16,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013223,TOEE089041,R. GATTI,VIA S. MICHELE 56,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013224,TOEE08705A,TUNINETTI,VIA POIRINO 343,10022,,
TO,CARMAGNOLA,2,SCUOLA PRIMARIA,60013225,TOEE088012,.,C.SO SACCHIRONE 26,10022,,
TO,CARMAGNOLA,3,SCUOLA SEC. I GRADO,60013226,TOMM26600R,PRIMO LEVI,CORSO SACCHIRONE 47,10022,,
TO,CARMAGNOLA,3,SCUOLA SEC. I GRADO,60013227,TOMM26600R,MARCONI,VIA MARCONI 20,10022,,
TO,CARMAGNOLA,4,IST. PROF. AGRICOLTURA E AMBIENTE,60013228,TORA008016,BALDESSANO ROCCATI,VIA S. FRANCESCO DI SALES 190,10022,,
TO,CARMAGNOLA,4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60013229,TORC008015,BALDESSANO ROCCATI,VIALE GARIBALDI 7,10022,,
TO,CARMAGNOLA,4,IST. TECNICO COMMERCIALE,60013230,TOTD00801C,BALDESSANO ROCCATI,VIALE GARIBALDI 7,10022,,
TO,CARMAGNOLA,4,LICEO CLASSICO,60013231,TOPC00801D,BALDESSSANO ROCCATI,PIAZZA S. AGOSTINO 24,10022,,
TO,CARMAGNOLA,4,LICEO SCIENTIFICO,60013232,TOPS00801L,BALDESSANO ROCCATI,PIAZZA S. AGOSTINO 24,10022,,
TO,CASALBORGONE,1,SCUOLA D'INFANZIA,60013233,TOAA099039,CARLO BRUNA,VIA DELL'ASILO 4,10020,,
TO,CASALBORGONE,2,SCUOLA PRIMARIA,60013234,TOEE09904G,BAZZINI,CORSO L. BELTRAMO 14,10020,,
TO,CASALBORGONE,3,SCUOLA SEC. I GRADO,60013235,TOMM27901X,DEMETRIO COSOLA,VIA C. A. GAIATO 6/A,10020,,
TO,CASCINETTE D'IVREA,1,SCUOLA D'INFANZIA,60013236,TOAA11703N,DI CASCINETTE,VIA PIETRO CROTTA,10010,,
TO,CASCINETTE D'IVREA,2,SCUOLA PRIMARIA,60013237,TOEE11704X,V. BACHELET,VIA PIETRO CROTTA,10010,,
TO,CASELETTE,1,SCUOLA D'INFANZIA,60013238,TO1A24700R,MOTRASSINO,VIA ALPIGNANO 23,10040,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CASELETTE,2,SCUOLA PRIMARIA,60013239,TOEE82201A,CASELETTE,STRADA CONTESSA 90,10040,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CASELETTE,3,SCUOLA SEC. I GRADO,60013240,TOMM822019,CASELETTE,STRADA CONTESSA 90,10040,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013241,TO1A168001,LA FAMIGLIA,PIAZZA BOSCHIASSI 5,10072,,
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013242,TO1A26200V,S. MICHELE ARCANGELO,VIA PARROCCHIA 13,10072,,
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013243,TOAA09002T,ANDERSEN,STRADA SALGA 3,10072,,
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013244,TOAA09001R,ANDERSEN,STRADA CALDANO 22,10072,,
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013245,TOAA86001X,.,VIA DON MURIALDO 12,10072,,
TO,CASELLE TORINESE,1,SCUOLA D'INFANZIA,60013246,TOAA86001X,.,VIA GEN. DALLA CHIESA 24,10072,,
TO,CASELLE TORINESE,2,SCUOLA PRIMARIA,60013247,TOEE860015,S. PERTINI,VIA GENERALE DALLA CHIESA 24,10072,,
TO,CASELLE TORINESE,2,SCUOLA PRIMARIA,60013248,TOEE090045,COLLODI,VIA GEN. GUIBERT 3/5,10072,,
TO,CASELLE TORINESE,2,SCUOLA PRIMARIA,60013249,TOEE090012,RODARI,VIALE BONA 33,10072,,
TO,CASELLE TORINESE,3,SCUOLA SEC. I GRADO,60013250,TOMM277007,A.DEMONTE,PIAZZA RESISTENZA 1,10072,,
TO,CASELLE TORINESE,3,SCUOLA SEC. I GRADO,60013251,TOMM277007,A.DEMONTE,STRADA SALGA 14,10072,,
TO,CASELLE TORINESE,4,IST. TECNICO AERONAUTICO,60013252,TOTB025006,TURIN FLYING INSTITUTE,STRADA SAN MAURIZIO 12,10072,,
TO,CASTAGNETO PO,1,SCUOLA D'INFANZIA,60013253,TOAA09801B,COLLODI,CORSO ITALIA 15,10090,,
TO,CASTAGNETO PO,2,SCUOLA PRIMARIA,60013254,TOEE09803P,M. VOGLIOTTI,VIA CUNEO 2,10090,,
TO,CASTAGNOLE PIEMONTE,1,SCUOLA D'INFANZIA,60013255,TOAA83401B,.,VIA TORINO 16,10060,,
TO,CASTAGNOLE PIEMONTE,2,SCUOLA PRIMARIA,60013256,TOEE83401L,PAPA GIOVANNI XXIII,VIA TORINO 13,10060,,
TO,CASTELLAMONTE,1,SCUOLA D'INFANZIA,60013257,TOAA09101L,MARIA E G.B. GIRAUDO,VIA G. B. GIRAUDO 15,10081,,VALLE SACRA
TO,CASTELLAMONTE,1,SCUOLA D'INFANZIA,60013258,TOAA09103P,.,VIA BARENGO 2,10081,,VALLE SACRA
TO,CASTELLAMONTE,2,SCUOLA PRIMARIA,60013259,TOEE09101T,.,PIAZZALE DI VITTORIO 2,10081,,VALLE SACRA
TO,CASTELLAMONTE,2,SCUOLA PRIMARIA,60013260,TOEE091074,.,PIAZZA DELLE SCUOLE 1,10081,,VALLE SACRA
TO,CASTELLAMONTE,2,SCUOLA PRIMARIA,60013261,TOEE091096,.,VIA DELLE SCUOLE 10,10081,,VALLE SACRA
TO,CASTELLAMONTE,3,SCUOLA SEC. I GRADO,60013262,TOMM292009,G. CRESTO,VIA G. TRABUCCO 15,10081,,VALLE SACRA
TO,CASTELLAMONTE,3,SCUOLA SEC. I GRADO,60013263,TOMM230002,ANNESSA IST. D'ARTE F. FACCIO,VIA AMMIRAGLIO PULLINO 24,10081,,VALLE SACRA
TO,CASTELLAMONTE,4,IST. D'ARTE,60013264,TOSD010002,F. FACCIO,VIA AMMIRAGLIO PULLINO 24,10081,,VALLE SACRA
TO,CASTIGLIONE TORINESE,1,SCUOLA D'INFANZIA,60013265,TOAA85002A,.,VIA ENRICO FERMI 5,10090,,
TO,CASTIGLIONE TORINESE,1,SCUOLA D'INFANZIA,60013266,TOAA85003B,.,VIA DANTE ALIGHIERI 15,10090,,
TO,CASTIGLIONE TORINESE,1,SCUOLA D'INFANZIA,60013267,TOAA85005D,.,VIA M. CAUDANA 118,10090,,
TO,CASTIGLIONE TORINESE,2,SCUOLA PRIMARIA,60013268,TOEE85001E,R. PEZZANI,PIAZZA IV NOVEMBRE 9,10090,,
TO,CASTIGLIONE TORINESE,3,SCUOLA SEC. I GRADO,60013269,TOMM85002E,ENRICO FERMI,VIA DON BROVERO 11,10090,,
TO,CAVAGNOLO,1,SCUOLA D'INFANZIA,60013270,TOAA86301B,DI CAVAGNOLO,PIAZZA VITTORIO VENETO 5,10020,,
TO,CAVAGNOLO,2,SCUOLA PRIMARIA,60013271,TOEE86302N,DI CAVAGNOLO,PIAZZA VITTORIO VENETO 5,10020,,
TO,CAVOUR,1,SCUOLA D'INFANZIA,60013272,TOAA84501T,DI CAVOUR,VIA GOYTRE 4,10061,,
TO,CAVOUR,2,SCUOLA PRIMARIA,60013273,TOEE845013,GIACOMO SERASSIO,PIAZZA ALDO MORO 3,10061,,
TO,CAVOUR,3,SCUOLA SEC. I GRADO,60013274,TOMM845012,GIOVANNI GIOLITTI,PIAZZA SAN MARTINO 2,10061,,
TO,CERCENASCO,1,SCUOLA D'INFANZIA,60013275,TOAA84703G,.,VIA DELL'ASILO 1,10060,,
TO,CERCENASCO,2,SCUOLA PRIMARIA,60013276,TOEE84702Q,.,VIA XX SETTEMBRE 28,10060,,
TO,CERES,1,SCUOLA D'INFANZIA,60013277,TO1A25000L,SANTA GIOVANNA ANTIDA,VIA LANZO 6,10070,,VALLI DI LANZO
TO,CERES,2,SCUOLA PRIMARIA,60013278,TOEE80901X,G. MARCONI,VIALE STAZIONE 7,10070,,VALLI DI LANZO
TO,CERES,3,SCUOLA SEC. I GRADO,60013279,TOMM80901V,L. MURIALDO,VIA NINO COSTA 3,10070,,VALLI DI LANZO
TO,CERESOLE REALE,2,SCUOLA PRIMARIA,60013280,TOEE81407N,DI CERESOLE REALE,BORGATA CAPOLUOGO 11,10080,,VALLI ORCO E SOANA
TO,CESANA TORINESE,1,SCUOLA D'INFANZIA,60013281,TOAA13702T,.,VIA IV NOVEMBRE 11,10054,,ALTA VALLE DI SUSA
TO,CESANA TORINESE,2,SCUOLA PRIMARIA,60013282,TOEE137056,.,VIA IV NOVEMBRE 11,10054,,ALTA VALLE DI SUSA
TO,CHIANOCCO,1,SCUOLA D'INFANZIA,60013283,TO1A15600P,DON G. BARELLA,VIA ROCCAFORTE 23,10050,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CHIANOCCO,2,SCUOLA PRIMARIA,60013284,TOEE083064,.,FRAZIONE DUCCO 8,10050,,BASSA VAL DI SUSA E DELLA VAL CENISCHIA
TO,CHIAVERANO,1,SCUOLA D'INFANZIA,60013285,TOAA11705Q,AVONDOGLIO,PIAZZA OMBRE 1,10010,,DORA BALTEA CANAVESANA
TO,CHIAVERANO,2,SCUOLA PRIMARIA,60013286,TOEE117051,SANDRO PERTINI,VIA ANDRATE 3,10010,,DORA BALTEA CANAVESANA
TO,CHIERI,1,SCUOLA D'INFANZIA,60013287,TO1A17100R,LUIGI ROSSI,VIA PENNAZIO 1,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013288,TO1A170001,S. TERESA,VIA PALAZZO DI CITTA' 5,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013289,TO1A17300C,SANT' ANNA,PIAZZA MAZZINI 3 BIS,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013290,TOAA095043,CELESTINA COSTA,VIA BENEDETTO CROCE 5,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013291,TOAA09701G,VIA LAZZARETTI,VIA LAZZARETTI 12,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013292,TOAA09705Q,VIA TAMAGNONE,VIA TAMAGNONE,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013293,TOAA09605X,PORTA GARIBALDI,STRADA VICINALE DELLA SERRA,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013294,TOAA09702L,VIA BONELLO,VIA BONELLO 2,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013295,TOAA09501X,DI BORGO VENEZIA,VIA BERSEZIO 6,10023,,
TO,CHIERI,1,SCUOLA D'INFANZIA,60013296,TOAA09706R,STRADA CAMBIANO,STRADA CAMBIANO 210,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013297,TOEE095015,S. PELLICO,PIAZZA SILVIO PELLICO 2,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013298,TOEE095048,DI PESSIONE,VIA MARTINI E ROSSI 96,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013299,TO1E04200T,S. TERESA,VIA PALAZZO DI CITTA' 5,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013300,TOEE096011,L. CIBRARIO,VIA NOSTRA SIG. DELLA SCALA 77,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013301,TO1E04300N,S. ANNA,PIAZZA MAZZINI 3 bis,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013302,TOEE09702T,VIA FEA,VIA FRATELLI FEA 3,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013303,TOEE095037,DI BORGO VENEZIA,VIA BERSEZIO 6,10023,,
TO,CHIERI,2,SCUOLA PRIMARIA,60013304,TOEE09703V,VIA BONELLO,VIA BONELLO 2,10023,,
TO,CHIERI,3,SCUOLA SEC. I GRADO,60013305,TO1M004008,S. LUIGI,VIA VITTORIO EMANUELE II 80,10023,,
TO,CHIERI,3,SCUOLA SEC. I GRADO,60013306,TOMM278003,OSCAR LEVI,PIAZZA PELLICO 2,10023,,
TO,CHIERI,3,SCUOLA SEC. I GRADO,60013307,TOMM135008,M. L. QUARINI,REGIONE GIONCHETO,10023,,
TO,CHIERI,3,SCUOLA SEC. I GRADO,60013308,TO1M00300C,SACRA FAMIGLIA,STRADA PECETTO 14,10023,,
TO,CHIERI,4,IST. PROF. AGRICOLTURA E AMBIENTE,60013309,TORA02801B,B. VITTONE,STRADA PECETTO 34/H,10023,,
TO,CHIERI,4,IST. PROF. SERV. COMM. TURIS. PUBBL.,60013310,TORC02801A,B. VITTONE,VIA MONTESSORI 4/6,10023,,
TO,CHIERI,4,IST. TECNICO COMMERCIALE,60013311,TOTD02801N,B. VITTONE,VIA MONTESSORI 4/6,10023,,
TO,CHIERI,4,IST. TECNICO PER GEOMETRI,60013312,TOTD02801N,B. VITTONE,VIA MONTESSORI 4/6,10023,,
TO,CHIERI,4,LICEO CLASSICO,60013313,TOPS18000P,MONTI,VIA MONTESSORI 4,10023,,
TO,CHIERI,4,LICEO CLASSICO,60013314,TOPS18000P,MONTI (LING. SPER. AUT.),VIA MONTESSORI 4,10023,,
TO,CHIERI,4,LICEO LINGUISTICO,60013315,TOPL11500A,B. PASCAL,VIA DELLE ROSINE 11,10023,,
